name,genre,rating,country,score,company,writer,director,hit rate,zscore,robust,minmax,tier
Trojan War,-0.2824206,-0.471047245,0.620879471,-0.196224866,-0.042854761,-0.046961385,-0.038502738,2.06E-05,-0.0365423591,-0.623844219,0,5
Ginger Snaps,-0.278146896,-0.558023904,0.10786627,-0.155538045,-0.042854761,-0.049128201,-0.039443364,0.0005108,-0.0365396961,-0.623677687,3.80E-08,5
Philadelphia Experiment II,-0.320349722,-0.471047245,0.620879471,-0.328148801,-0.035287339,-0.049128201,-0.039443364,0.000594,-0.0365392441,-0.623649422,4.45E-08,5
The Lovers on the Bridge,-0.278146896,2.325789922,-0.294534419,0.126803834,-0.042854761,-0.049128201,-0.039443364,0.001059964,-0.0365367128,-0.623491124,8.06E-08,5
Savior,-0.278146896,2.325789922,0.620879471,-0.161702715,-0.041944394,-0.049128201,-0.039443364,0.0014328,-0.0365346874,-0.623364463,1.10E-07,5
Tanner Hall,-0.278146896,2.325789922,0.620879471,-0.310887725,-0.042854761,-0.049128201,-0.039443364,0.001691,-0.0365332847,-0.623276746,1.30E-07,5
Crimewave,-0.2824206,-0.471047245,0.620879471,-0.196224866,-0.032357096,-0.021292958,-0.029969912,0.001700333,-0.036533234,-0.623273575,1.30E-07,5
Deadfall,-0.351868288,2.325789922,0.620879471,-0.418152981,-0.035287339,-0.049128201,-0.039443364,0.0018369,-0.0365324922,-0.623227181,1.41E-07,5
Hell's Kitchen,-0.351868288,2.325789922,0.620879471,-0.282530244,-0.042854761,-0.049128201,-0.039443364,0.001951667,-0.0365318687,-0.623188192,1.50E-07,5
Barefoot,-0.2824206,-0.471047245,0.620879471,-0.194991932,-0.042854761,-0.049128201,-0.035647265,0.002511833,-0.0365288256,-0.62299789,1.93E-07,5
Freaked,-0.2824206,-0.471047245,0.620879471,-0.245542225,-0.042854761,-0.049128201,-0.039443364,0.002663273,-0.036528003,-0.622946443,2.05E-07,5
Parasite,3.623744767,2.325789922,0.620879471,-0.463771538,-0.02680955,-0.049128201,-0.039443364,0.0028375,-0.0365270565,-0.622887254,2.19E-07,5
Passion Play,-0.278146896,2.325789922,0.620879471,-0.240610489,-0.042854761,-0.043211128,-0.039443364,0.003200375,-0.0365250852,-0.622763977,2.47E-07,5
About Cherry,-0.278146896,2.325789922,0.620879471,-0.35897215,-0.042854761,-0.049128201,-0.039443364,0.003326,-0.0365244027,-0.622721299,2.56E-07,5
Rock & Rule,-0.263723145,-0.418807081,0.10786627,1.875104204,-0.026525061,-0.049128201,-0.039443364,0.003797375,-0.036521842,-0.622561162,2.93E-07,5
Best Laid Plans,-0.351868288,2.325789922,0.620879471,-0.318285329,-0.04123317,-0.045127926,-0.039443364,0.003973714,-0.0365208841,-0.622501256,3.07E-07,5
Brenda Starr,-0.309665462,-0.418807081,0.620879471,-0.35897215,-0.042854761,-0.049128201,-0.039443364,0.004242375,-0.0365194246,-0.622409986,3.28E-07,5
O.C. and Stiggs,-0.2824206,2.325789922,0.620879471,-0.360205084,-0.036510644,-0.049128201,-0.035210545,0.004259286,-0.0365193327,-0.622404241,3.29E-07,5
My Summer Story,-0.2824206,-0.418807081,0.620879471,-0.333080537,-0.036510644,-0.023043078,-0.013979261,0.004729067,-0.0365167807,-0.622244645,3.65E-07,5
The Boondock Saints,-0.320349722,2.325789922,0.620879471,0.336402609,-0.041062477,-0.043544484,-0.03719258,0.0050785,-0.0365148824,-0.622125935,3.92E-07,5
Vamps,-0.2824206,-0.471047245,0.620879471,-0.272666772,-0.042826312,0.045128263,-0.009108159,0.00579675,-0.0365109806,-0.621881929,4.48E-07,5
Love Ranch,-0.332102407,2.325789922,-0.410868268,-0.333080537,-0.042826312,-0.049044862,-0.029398817,0.00584596,-0.0365107133,-0.621865211,4.52E-07,5
Arizona Dream,-0.2824206,2.325789922,-0.294534419,-0.161702715,-0.037392561,-0.049044862,-0.039409771,0.005923526,-0.0365102919,-0.62183886,4.58E-07,5
The Irishman,-0.332102407,2.325789922,0.620879471,0.336402609,-0.042428026,-0.036377326,-0.033060542,0.006093415,-0.036509369,-0.621781145,4.71E-07,5
Pulse,3.623744767,-0.471047245,0.620879471,-0.360205084,-0.040920232,-0.049044862,-0.039409771,0.006732833,-0.0365058954,-0.62156392,5.21E-07,5
Smooth Talk,-0.278146896,-0.471047245,-0.210621479,1.875104204,-0.0404366,-0.049044862,-0.038771488,0.00699375,-0.036504478,-0.62147528,5.41E-07,5
Dominion,-0.278146896,2.325789922,0.620879471,-0.272666772,-0.039014152,-0.049044862,-0.036083984,0.008383167,-0.0364969301,-0.621003264,6.49E-07,5
"Surfer, Dude",-0.2824206,2.325789922,0.620879471,-0.282530244,-0.042826312,-0.049044862,-0.039409771,0.008688667,-0.0364952705,-0.620899478,6.72E-07,5
Postal,-0.320349722,2.325789922,0.620879471,-0.328148801,-0.0417737,-0.049044862,-0.037998831,0.009782733,-0.0364893271,-0.620527799,7.57E-07,5
Crackers,-0.309665462,-0.418807081,0.620879471,-0.272666772,-0.031019995,-0.049044862,-0.039409771,0.010772333,-0.0364839512,-0.620191609,8.34E-07,5
Bloodhounds of Broadway,-0.2824206,-0.418807081,0.620879471,-0.29362665,-0.042115088,-0.049044862,-0.039409771,0.01091775,-0.0364831612,-0.620142208,8.45E-07,5
The Last Time I Committed Suicide,-0.332102407,2.325789922,0.620879471,-0.333080537,-0.042826312,-0.049044862,-0.035311326,0.0115905,-0.0364795065,-0.619913659,8.98E-07,5
Phobia,-0.278146896,2.325789922,0.10786627,-0.418152981,-0.042826312,-0.043461145,-0.036923829,0.011601373,-0.0364794475,-0.619909965,8.98E-07,5
There Goes My Baby,-0.2824206,2.325789922,0.620879471,-0.245542225,-0.041375415,-0.039877566,-0.035244139,0.011762762,-0.0364785707,-0.619855138,9.11E-07,5
Gentlemen Broncos,-0.309665462,-0.471047245,0.620879471,-0.27513264,-0.042826312,0.279227651,0.060834142,0.0118492,-0.0364781012,-0.619825773,9.18E-07,5
Animal Factory,-0.351868288,2.325789922,0.620879471,-0.194991932,-0.042826312,-0.049044862,-0.038469144,0.012168056,-0.036476369,-0.61971745,9.42E-07,5
Underground,-0.2824206,-0.558023904,-0.805640508,0.099679287,-0.039099499,-0.049044862,-0.039409771,0.012220143,-0.036476086,-0.619699755,9.46E-07,5
Revolution,-0.309665462,-0.418807081,-0.210621479,-0.356506282,-0.036254603,-0.047211403,-0.025636311,0.012806214,-0.0364729023,-0.619500653,9.92E-07,5
Fandango,-0.2824206,-0.418807081,0.620879471,-0.307188924,-0.035145094,-0.039460871,-0.033362886,0.013095143,-0.0364713327,-0.619402497,1.01E-06,5
The Million Dollar Hotel,-0.278146896,2.325789922,-0.410868268,-0.320751197,-0.039725376,-0.049044862,-0.039308989,0.013247875,-0.036470503,-0.619350611,1.03E-06,5
Five Days One Summer,-0.278146896,-0.418807081,0.620879471,-0.318285329,-0.042826312,-0.049044862,-0.039409771,0.013271867,-0.0364703726,-0.61934246,1.03E-06,5
The Specials,-0.320349722,2.325789922,0.620879471,-0.310887725,-0.042513373,-0.03079361,-0.036016796,0.013276,-0.0364703502,-0.619341056,1.03E-06,5
Lawn Dogs,-0.278146896,2.325789922,-0.210621479,-0.116084158,-0.04234268,-0.049044862,-0.039409771,0.0133005,-0.0364702171,-0.619332733,1.03E-06,5
Committed,-0.2824206,2.325789922,0.620879471,-0.255405697,-0.034149381,-0.044877909,-0.03773008,0.013453667,-0.036469385,-0.619280699,1.04E-06,5
Mad Dog Time,-0.2824206,2.325789922,0.620879471,-0.360205084,-0.042826312,-0.049044862,-0.039409771,0.01348425,-0.0364692189,-0.619270309,1.04E-06,5
Eulogy,-0.2824206,2.325789922,-0.210621479,1.875104204,-0.042826312,-0.049044862,-0.039409771,0.013812462,-0.0364674359,-0.619158808,1.07E-06,5
Onegin,-0.278146896,2.325789922,-0.210621479,-0.155538045,-0.042826312,-0.049044862,-0.039409771,0.014723429,-0.0364624872,-0.618849331,1.14E-06,5
Breakfast of Champions,-0.2824206,2.325789922,0.620879471,-0.240610489,-0.042826312,-0.049044862,-0.035008982,0.0148565,-0.0364617643,-0.618804124,1.15E-06,5
Tigerland,-0.278146896,2.325789922,0.620879471,-0.156770979,-0.042826312,-0.049044862,-0.031851165,0.0148701,-0.0364616904,-0.618799504,1.15E-06,5
Canadian Bacon,-0.2824206,-0.418807081,0.620879471,-0.320751197,-0.042826312,-0.049044862,-0.039409771,0.014906455,-0.0364614929,-0.618787153,1.15E-06,5
Beasts of No Nation,-0.278146896,1.112544096,0.620879471,0.146530778,-0.028516487,-0.048961523,-0.039376177,0.0151295,-0.0364602812,-0.61871138,1.17E-06,5
Rapa Nui,-0.320349722,2.325789922,0.620879471,-0.245542225,-0.042769414,-0.039460871,-0.033362886,0.0152535,-0.0364596076,-0.618669254,1.18E-06,5
Ride with the Devil,-0.278146896,2.325789922,0.620879471,-0.307188924,-0.031019995,-0.048961523,-0.022814431,0.016713053,-0.0364516787,-0.61817341,1.29E-06,5
Lolita,-0.278146896,2.325789922,-0.294534419,0.086117013,-0.042797863,-0.048961523,-0.012098007,0.017278306,-0.036448608,-0.617981381,1.34E-06,5
Marriage Story,-0.2824206,2.325789922,-0.210621479,-0.095124281,-0.036368399,-0.029293507,-0.031448039,0.017940108,-0.0364450128,-0.617756552,1.39E-06,5
Liebestraum,-0.326760277,2.325789922,0.620879471,-0.320751197,-0.041944394,-0.047878115,-0.033833199,0.019368841,-0.0364372513,-0.617271178,1.50E-06,5
Illegally Yours,-0.2824206,-0.418807081,0.620879471,0.229137354,-0.042797863,-0.048961523,-0.034135543,0.019924538,-0.0364342326,-0.617082395,1.54E-06,5
The Weight of Water,-0.351868288,2.325789922,0.620879471,-0.320751197,-0.029625997,-0.048961523,-0.034269919,0.020079938,-0.0364333884,-0.617029602,1.56E-06,5
Texas Rangers,-0.320349722,-0.471047245,0.620879471,-0.272666772,-0.042797863,-0.048961523,-0.017372235,0.020098421,-0.036433288,-0.617023323,1.56E-06,5
The Beast of War,-0.309665462,2.325789922,0.620879471,-0.161702715,-0.042428026,-0.048961523,-0.033362886,0.0201255,-0.0364331409,-0.617014124,1.56E-06,5
Ophelia,-0.278146896,-0.471047245,-0.210621479,-0.194991932,-0.042513373,-0.048961523,-0.039376177,0.02017625,-0.0364328652,-0.616996883,1.56E-06,5
The Tempest,-0.2824206,-0.471047245,0.620879471,-0.360205084,-0.034149381,-0.048961523,-0.033430073,0.02029305,-0.0364322307,-0.616957203,1.57E-06,5
Police Academy: Mission to Moscow,-0.2824206,-0.418807081,0.620879471,-0.357739216,-0.035145094,-0.002541672,-0.025468342,0.020362419,-0.0364318538,-0.616933637,1.58E-06,5
True Colors,-0.278146896,2.325789922,0.620879471,7.213708296,-0.031332934,-0.033793816,-0.025434748,0.02094035,-0.0364287142,-0.616737301,1.62E-06,5
The Informers,-0.351868288,2.325789922,0.620879471,-0.212253008,-0.042797863,-0.030460254,-0.03914102,0.021231889,-0.0364271305,-0.616638258,1.65E-06,5
Pontypool,-0.342252454,-0.558023904,0.10786627,-0.194991932,-0.042797863,-0.048961523,-0.039376177,0.021412,-0.036426152,-0.61657707,1.66E-06,5
Curdled,-0.2824206,2.325789922,0.620879471,-0.320751197,-0.041631456,-0.048961523,-0.039376177,0.021573913,-0.0364252725,-0.616522065,1.67E-06,5
Southland Tales,-0.2824206,2.325789922,-0.294534419,-0.360205084,-0.031019995,-0.043377806,-0.036890235,0.022043706,-0.0364227204,-0.616362465,1.71E-06,5
Repo! The Genetic Opera,3.623744767,2.325789922,0.620879471,-0.194991932,-0.004477121,-0.048961523,0.017162196,0.022132471,-0.0364222381,-0.61633231,1.72E-06,5
All I See Is You,-0.278146896,2.325789922,0.620879471,-0.360205084,-0.03907105,-0.048961523,-0.029298035,0.022605,-0.0364196712,-0.616171781,1.75E-06,5
Love's Labour's Lost,-0.427192319,-0.418807081,-0.210621479,-0.313353593,-0.034775258,-0.031793679,-0.03128007,0.023060923,-0.0364171944,-0.616016894,1.79E-06,5
The Big Picture,-0.2824206,-0.471047245,0.620879471,-0.27513264,-0.040920232,-0.048961523,-0.037091798,0.0234926,-0.0364148494,-0.615870243,1.82E-06,5
Honeymoon,-0.278146896,2.325789922,0.620879471,-0.196224866,-0.042797863,-0.048961523,-0.039376177,0.024343,-0.0364102296,-0.615581343,1.89E-06,5
One from the Heart,-0.278146896,2.325789922,0.620879471,1.875104204,-0.040920232,-0.048961523,-0.033799605,0.024492154,-0.0364094194,-0.615530672,1.90E-06,5
Anna Karenina,-0.278146896,-0.471047245,0.620879471,7.213708296,-0.039725376,-0.048961523,-0.032187103,0.024530086,-0.0364092133,-0.615517785,1.90E-06,5
The Isle,-0.278146896,-0.558023904,-0.058052498,-0.156770979,-0.042797863,-0.034877223,-0.033698824,0.024963,-0.0364068615,-0.615370714,1.93E-06,5
Ruby Cairo,-0.326760277,-0.471047245,0.620879471,-0.212253008,-0.042769414,-0.047211403,-0.038939457,0.025369417,-0.0364046537,-0.615232645,1.97E-06,5
After Midnight,3.623744767,2.325789922,0.620879471,-0.29362665,-0.042769414,-0.048878184,-0.039342583,0.025441667,-0.0364042612,-0.6152081,1.97E-06,5
Mini's First Time,-0.2824206,2.325789922,0.620879471,-0.310887725,-0.029057018,-0.048878184,-0.039342583,0.026053,-0.0364009402,-0.615000416,2.02E-06,5
The Thief and the Cobbler,-0.263723145,-0.127165229,-0.210621479,-0.134578168,-0.042769414,-0.048878184,-0.039342583,0.02677104,-0.0363970395,-0.614756482,2.08E-06,5
The Indian Runner,-0.278146896,2.325789922,0.620879471,-0.156770979,-0.032357096,-0.038294124,-0.035445702,0.027303571,-0.0363941466,-0.614575569,2.12E-06,5
D.E.B.S.,-0.320349722,-0.471047245,0.620879471,-0.356506282,-0.029199262,-0.048878184,-0.034538669,0.027841714,-0.0363912232,-0.614392749,2.16E-06,5
Roger Corman's Frankenstein Unbound,-0.278146896,2.325789922,0.620879471,-0.29362665,-0.032470892,-0.039127515,-0.039342583,0.029108522,-0.0363843413,-0.613962386,2.26E-06,5
Tideland,-0.278146896,2.325789922,-0.210621479,1.875104204,-0.041034028,-0.048878184,-0.032422259,0.029358083,-0.0363829856,-0.613877604,2.28E-06,5
Jin ling shi san chai,-0.278146896,2.325789922,-0.16103656,0.126803834,-0.042769414,-0.048878184,-0.03128007,0.030379191,-0.0363774385,-0.61353071,2.36E-06,5
Without Limits,-0.332102407,-0.471047245,0.620879471,-0.114851224,-0.025244858,-0.040210923,-0.036991017,0.03109692,-0.0363735395,-0.613286881,2.41E-06,5
Not Fade Away,-0.278146896,2.325789922,0.620879471,-0.313353593,-0.042769414,-0.048878184,-0.039342583,0.03181995,-0.0363696117,-0.613041251,2.47E-06,5
Waking the Dead,-0.278146896,2.325789922,0.620879471,1.875104204,-0.034746809,-0.048878184,-0.039006645,0.031852353,-0.0363694357,-0.613030243,2.47E-06,5
Lady Jane,-0.332102407,-0.471047245,-0.210621479,-0.134578168,-0.042769414,-0.048878184,-0.039208208,0.032664235,-0.0363650252,-0.612754428,2.53E-06,5
The House on Carroll Street,-0.247162542,-0.418807081,0.620879471,-0.318285329,-0.036112358,-0.048878184,-0.037394142,0.032844571,-0.0363640456,-0.612693164,2.55E-06,5
Body Snatchers,3.623744767,2.325789922,0.620879471,-0.313353593,-0.042769414,-0.048878184,-0.037562111,0.032989846,-0.0363632564,-0.612643811,2.56E-06,5
The Bad Batch,-0.320349722,2.325789922,0.620879471,-0.356506282,-0.042769414,-0.048878184,-0.039342583,0.033648333,-0.0363596792,-0.612420108,2.61E-06,5
Valmont,-0.278146896,2.325789922,-0.294534419,-0.156770979,-0.042769414,-0.018709448,-0.03605039,0.034306424,-0.0363561042,-0.612196539,2.66E-06,5
Triple Threat,-0.320349722,2.325789922,-0.801826283,-0.333080537,-0.042769414,-0.048878184,-0.039342583,0.03459,-0.0363545637,-0.612100202,2.68E-06,5
Hounddog,-0.278146896,2.325789922,0.620879471,7.213708296,-0.042740965,-0.048794845,-0.039308989,0.0351896,-0.0363513064,-0.611896504,2.73E-06,5
Nothing But the Truth,-0.351868288,2.325789922,0.620879471,-0.114851224,-0.042740965,-0.044627892,-0.037763674,0.035637565,-0.0363488728,-0.61174432,2.76E-06,5
Passion,-0.309665462,2.325789922,-0.294534419,-0.356506282,-0.041034028,-0.036293987,-0.033698824,0.0356808,-0.036348638,-0.611729632,2.77E-06,5
Dirty Girl,-0.2824206,2.325789922,0.620879471,-0.245542225,-0.031019995,-0.048794845,-0.039308989,0.03587125,-0.0363476034,-0.611664932,2.78E-06,5
Until the End of the World,-0.320349722,2.325789922,-0.410868268,-0.155538045,-0.042740965,-0.048794845,-0.039308989,0.036070652,-0.0363465201,-0.61159719,2.80E-06,5
The Sea of Trees,-0.278146896,-0.471047245,0.620879471,-0.318285329,-0.042740965,-0.021959671,-0.02889491,0.0362798,-0.036345384,-0.611526138,2.81E-06,5
Under Suspicion,-0.351868288,2.325789922,-0.210621479,1.875104204,-0.016767069,-0.035377258,-0.039308989,0.0368825,-0.0363421098,-0.611321387,2.86E-06,5
The Rainbow,-0.320349722,2.325789922,-0.210621479,-0.27513264,-0.042740965,-0.046961385,-0.038569926,0.037042929,-0.0363412383,-0.611266886,2.87E-06,5
Welcome to Sarajevo,-0.278146896,2.325789922,-0.210621479,-0.155538045,-0.034149381,-0.048794845,-0.039006645,0.037146556,-0.0363406754,-0.611231681,2.88E-06,5
At Play in the Fields of the Lord,-0.278146896,2.325789922,0.620879471,-0.155538045,-0.041716803,-0.048794845,-0.038939457,0.037386194,-0.0363393736,-0.611150271,2.90E-06,5
Man-Thing,-0.320349722,2.325789922,0.620879471,-0.418152981,-0.035856318,-0.044627892,-0.03534492,0.037437867,-0.0363390929,-0.611132716,2.90E-06,5
Middle Men,-0.2824206,2.325789922,0.620879471,-0.155538045,-0.031332934,-0.029460185,-0.039308989,0.03771505,-0.0363375871,-0.611038551,2.92E-06,5
Being Human,-0.2824206,-0.471047245,-0.210621479,-0.360205084,-0.035145094,-0.048794845,-0.03887227,0.03798415,-0.0363361252,-0.610947131,2.95E-06,5
High on the Hog,-0.320349722,2.325789922,0.620879471,-0.357739216,-0.042740965,-0.048794845,-0.039308989,0.03808,-0.0363356045,-0.610914569,2.95E-06,5
American Heart,-0.351868288,2.325789922,0.620879471,-0.307188924,-0.039952967,-0.048794845,-0.039308989,0.0384048,-0.0363338401,-0.610804227,2.98E-06,5
The Yards,-0.351868288,2.325789922,0.620879471,-0.245542225,-0.034149381,-0.040544279,-0.035983203,0.0385015,-0.0363333148,-0.610771376,2.99E-06,5
Twin Town,-0.2824206,-0.268216643,-0.210621479,-0.155538045,-0.042740965,-0.048794845,-0.039308989,0.038764545,-0.0363318858,-0.610682013,3.01E-06,5
Two Evil Eyes,3.623744767,2.325789922,-0.435660727,-0.318285329,-0.042740965,-0.048794845,-0.039308989,0.038846444,-0.0363314409,-0.61065419,3.01E-06,5
Little Nemo: Adventures in Slumberland,-0.263723145,-0.127165229,0.041117341,-0.134578168,-0.042740965,-0.018042736,-0.039308989,0.039085714,-0.0363301411,-0.610572905,3.03E-06,5
The Affair of the Necklace,-0.278146896,2.325789922,0.620879471,-0.318285329,-0.032413994,-0.048794845,-0.035479296,0.0399371,-0.036325516,-0.61028367,3.10E-06,5
The Brown Bunny,-0.278146896,-0.558023904,0.620879471,-0.212253008,-0.042740965,-0.042377738,-0.036722266,0.0402599,-0.0363237624,-0.610174007,3.12E-06,5
The Loss of Sexual Innocence,-0.278146896,2.325789922,-0.210621479,-0.360205084,-0.036453746,-0.047878115,-0.033833199,0.0410055,-0.036319712,-0.60992071,3.18E-06,5
Pirates,-0.320349722,-0.471047245,-0.294534419,-0.318285329,-0.042740965,-0.048794845,-0.03578164,0.041045625,-0.036319494,-0.609907078,3.18E-06,5
Schizopolis,-0.2824206,-0.558023904,0.620879471,-0.155538045,-0.042740965,0.036961037,-0.026106624,0.04232,-0.0363125711,-0.609474144,3.28E-06,5
Total Eclipse,-0.332102407,2.325789922,-0.210621479,1.875104204,-0.042740965,-0.040960974,-0.036453516,0.042517375,-0.0363114989,-0.609407091,3.30E-06,5
Shade,-0.351868288,2.325789922,0.620879471,7.213708296,-0.042712516,-0.048711506,-0.039275395,0.0459098,-0.0362930698,-0.608254606,3.56E-06,5
The First Time,-0.2824206,-0.471047245,0.620879471,-0.155538045,0.027698647,-0.040127583,-0.036386328,0.046327,-0.0362908034,-0.608112874,3.59E-06,5
Wide Awake,-0.2824206,-0.418807081,0.620879471,-0.320751197,-0.034149381,0.026376977,-0.011023006,0.047029167,-0.0362869889,-0.607874332,3.65E-06,5
Manderlay,-0.278146896,-0.558023904,-0.473802972,-0.161702715,-0.038416724,-0.036127309,-0.034202731,0.047529437,-0.0362842712,-0.607704379,3.69E-06,5
Simple Men,-0.351868288,2.325789922,-0.435660727,-0.114851224,-0.0404366,-0.046794707,-0.038502738,0.04767,-0.0362835076,-0.607656626,3.70E-06,5
The Return of Swamp Thing,-0.320349722,-0.471047245,0.620879471,-0.282530244,-0.042228884,-0.04746142,-0.039275395,0.048204,-0.0362806067,-0.607475214,3.74E-06,5
Enter the Void,-0.278146896,-0.558023904,-0.294534419,-0.161702715,-0.042712516,-0.048711506,-0.039275395,0.048461563,-0.0362792075,-0.607387714,3.76E-06,5
The Divide,-0.278146896,2.325789922,0.620879471,-0.310887725,-0.042712516,-0.048711506,-0.032287884,0.048558667,-0.03627868,-0.607354726,3.77E-06,5
September,-0.278146896,-0.418807081,0.620879471,1.875104204,-0.041204721,-0.033710477,-0.033362886,0.0486434,-0.0362782197,-0.60732594,3.77E-06,5
The Taking of Beverly Hills,-0.320349722,2.325789922,0.620879471,-0.255405697,-0.041375415,-0.048711506,-0.036688672,0.049435632,-0.036273916,-0.607056801,3.83E-06,5
Blood and Wine,-0.351868288,2.325789922,0.620879471,-0.313353593,-0.041034028,-0.048711506,-0.037226173,0.049757636,-0.0362721667,-0.606947408,3.86E-06,5
Z for Zachariah,-0.278146896,-0.471047245,-0.605393719,-0.313353593,-0.042712516,-0.048711506,-0.035680858,0.050911867,-0.0362658965,-0.60655529,3.95E-06,5
The Chumscrubber,-0.2824206,2.325789922,0.620879471,0.086117013,-0.042712516,-0.048711506,-0.039275395,0.051676618,-0.036261742,-0.606295486,4.01E-06,5
Under Suspicion,-0.351868288,2.325789922,-0.294534419,1.875104204,-0.042712516,-0.048711506,-0.03507617,0.05232968,-0.0362581943,-0.606073626,4.06E-06,5
Come See the Paradise,-0.278146896,2.325789922,0.620879471,-0.307188924,-0.033495055,-0.048711506,-0.035949609,0.054131771,-0.0362484046,-0.605461414,4.20E-06,5
The Singing Detective,-0.2824206,2.325789922,0.620879471,-0.29362665,-0.026126775,-0.047544759,-0.039006645,0.054453125,-0.0362466589,-0.605352243,4.22E-06,5
Lookin' to Get Out,-0.2824206,2.325789922,0.620879471,-0.255405697,-0.042428026,-0.048628166,-0.039208208,0.055674176,-0.0362400256,-0.604937424,4.32E-06,5
Sahara,-0.309665462,-0.418807081,-0.210621479,-0.212253008,-0.042684067,-0.048628166,-0.039241802,0.05611848,-0.036237612,-0.604786484,4.35E-06,5
Love Field,-0.278146896,-0.471047245,0.620879471,-0.194991932,-0.036112358,-0.041044313,-0.036554297,0.056373667,-0.0362362257,-0.604699791,4.37E-06,5
Ted Bundy,-0.332102407,2.325789922,-0.210621479,-0.310887725,-0.039924518,-0.048628166,-0.039174614,0.057263333,-0.0362313927,-0.604397551,4.44E-06,5
Jude,-0.278146896,2.325789922,-0.210621479,0.086117013,-0.037307215,-0.027460048,-0.039006645,0.058449143,-0.0362249508,-0.603994704,4.53E-06,5
Wet Hot American Summer,-0.2824206,2.325789922,0.620879471,-0.194991932,-0.042684067,-0.048628166,-0.033766011,0.0590412,-0.0362217345,-0.603793569,4.58E-06,5
The Salton Sea,-0.351868288,2.325789922,0.620879471,-0.134578168,-0.038445173,-0.041711025,-0.031246476,0.059622111,-0.0362185788,-0.60359622,4.62E-06,5
Lay the Favorite,-0.2824206,2.325789922,0.620879471,-0.35897215,-0.041261619,-0.048628166,-0.032791791,0.05985852,-0.0362172945,-0.603515907,4.64E-06,5
London Fields,-0.351868288,2.325789922,-0.210621479,-0.418152981,-0.036368399,-0.048628166,-0.039241802,0.0609275,-0.0362114874,-0.60315275,4.72E-06,5
Rocket Gibraltar,-0.278146896,-0.418807081,0.620879471,-0.194991932,-0.032357096,-0.048628166,-0.036957423,0.062449667,-0.0362032183,-0.602635635,4.84E-06,5
Solarbabies,-0.320349722,-0.471047245,0.620879471,-0.35897215,-0.038985703,-0.048628166,-0.036890235,0.0631704,-0.036199303,-0.602390785,4.90E-06,5
Cemetery Man,-0.2824206,2.325789922,-0.435660727,-0.134578168,-0.042684067,-0.048628166,-0.039241802,0.0634965,-0.0361975315,-0.602280001,4.92E-06,5
Hesher,-0.278146896,2.325789922,0.620879471,-0.156770979,-0.042684067,-0.048628166,-0.039241802,0.064243143,-0.0361934754,-0.60202635,4.98E-06,5
Closet Land,-0.278146896,2.325789922,0.620879471,-0.134578168,-0.036681338,-0.048628166,-0.039241802,0.064753,-0.0361907057,-0.60185314,5.02E-06,5
An Awfully Big Adventure,-0.2824206,2.325789922,-0.210621479,-0.320751197,-0.037307215,-0.048628166,-0.009948004,0.064931,-0.0361897387,-0.601792669,5.04E-06,5
Below,-0.320349722,2.325789922,0.620879471,-0.27513264,-0.034860604,-0.048544827,-0.034807419,0.065550375,-0.036186374,-0.601582253,5.08E-06,5
The Gingerbread Man,-0.351868288,2.325789922,0.620879471,-0.196224866,-0.042655618,-0.028960151,-0.035210545,0.06708524,-0.036178036,-0.601060824,5.20E-06,5
Seraphim Falls,-0.320349722,2.325789922,0.620879471,-0.307188924,-0.026126775,-0.048544827,-0.039208208,0.067781,-0.0361742563,-0.600824459,5.26E-06,5
Smilla's Sense of Snow,-0.351868288,2.325789922,-0.473802972,-0.245542225,-0.040408151,-0.048544827,-0.039040239,0.067797229,-0.0361741681,-0.600818945,5.26E-06,5
The Catcher Was a Spy,-0.332102407,2.325789922,0.620879471,-0.27513264,-0.034263176,-0.024376503,-0.021403491,0.0681395,-0.0361723088,-0.600702668,5.28E-06,5
The Hudsucker Proxy,-0.2824206,-0.418807081,-0.210621479,-0.114851224,-0.023936206,-0.021292958,-0.030608194,0.07041295,-0.0361599585,-0.599930325,5.46E-06,5
Mississippi Grind,-0.2824206,2.325789922,0.620879471,-0.245542225,-0.037477908,-0.027126692,-0.0305746,0.070457667,-0.0361597155,-0.599915133,5.46E-06,5
Kill Me Again,-0.320349722,2.325789922,0.620879471,7.213708296,-0.038843458,-0.047544759,-0.036319141,0.0709235,-0.0361571849,-0.599756879,5.50E-06,5
The Adventures of Pluto Nash,-0.320349722,-0.471047245,0.620879471,-0.46747034,-0.038445173,-0.04746142,-0.033094135,0.07103973,-0.0361565535,-0.599717393,5.51E-06,5
Kansas City,-0.351868288,2.325789922,-0.294534419,7.213708296,-0.039099499,-0.046211334,-0.035210545,0.071412,-0.0361545312,-0.599590925,5.54E-06,5
K-12,-0.342252454,-0.558023904,0.620879471,1.875104204,-0.042655618,-0.048544827,-0.039208208,0.0718754,-0.0361520138,-0.599433497,5.57E-06,5
Everybody Wins,-0.278146896,2.325789922,-0.210621479,-0.255405697,-0.041034028,-0.047628098,-0.039208208,0.072228947,-0.0361500932,-0.599313389,5.60E-06,5
8 Million Ways to Die,-0.320349722,2.325789922,0.620879471,-0.310887725,-0.042200435,-0.040127583,-0.039208208,0.072506333,-0.0361485863,-0.599219155,5.62E-06,5
Gerry,-0.309665462,2.325789922,0.620879471,-0.318285329,-0.042655618,-0.048544827,-0.02889491,0.072766571,-0.0361471726,-0.599130746,5.64E-06,5
